batch_size transformermodel doupsample lr max_length_series segment_duration nhead_encoder conv1d_kernel_size bool_conv1d_emb embed_size dim_feedforward norm_type num_encoderlayers size_linear_layers mean_accuracy mean_f1_score mean_gmean mean_precision mean_recall std_accuracy std_f1_score std_gmean std_precision std_recall total_params
128	trans1	SMOTETomek	0.001	4000	50	32	7	False	64	32	'per-channel'	6	16	0.9711	0.9711	0.9825	0.9711	0.9712	0.0042	0.0042	0.0026	0.0042	0.0042	252086
128	trans1	SMOTETomek	0.001	4000	50	16	7	False	64	32	'per-channel'	6	16	0.9709	0.9709	0.9824	0.9709	0.9710	0.0030	0.0031	0.0019	0.0030	0.0030	252086
128	trans1	SMOTETomek	0.001	4000	50	32	7	False	64	32	'per-channel'	4	32	0.9709	0.9709	0.9824	0.9709	0.9711	0.0042	0.0042	0.0026	0.0042	0.0041	210534
128	trans1	SMOTETomek	0.001	4000	50	16	7	False	64	32	'per-channel'	4	32	0.9707	0.9707	0.9823	0.9707	0.9707	0.0037	0.0037	0.0023	0.0037	0.0036	210534
128	trans1	SMOTETomek	0.001	4000	50	32	7	True	64	32	'per-channel'	4	32	0.9697	0.9697	0.9817	0.9697	0.9698	0.0039	0.0040	0.0024	0.0039	0.0039	210534
128	trans1	SMOTETomek	0.001	4000	50	32	7	False	64	32	'per-channel'	4	16	0.9696	0.9696	0.9816	0.9696	0.9697	0.0043	0.0043	0.0026	0.0043	0.0042	209910
128	trans1	SMOTETomek	0.001	4000	50	32	7	True	64	32	'per-channel'	4	16	0.9695	0.9694	0.9815	0.9695	0.9696	0.0045	0.0045	0.0027	0.0045	0.0045	209910
128	trans1	SMOTETomek	0.001	4000	50	16	7	True	64	32	'per-channel'	6	16	0.9691	0.9690	0.9813	0.9691	0.9692	0.0039	0.0039	0.0024	0.0039	0.0039	252086
128	trans1	SMOTETomek	0.001	4000	50	16	7	False	32	32	'per-channel'	6	32	0.9602	0.9602	0.9759	0.9602	0.9604	0.0052	0.0052	0.0032	0.0052	0.0051	98438
128	trans1	SMOTETomek	0.001	4000	50	32	7	False	32	32	'per-channel'	6	16	0.9590	0.9591	0.9752	0.9590	0.9593	0.0066	0.0065	0.0040	0.0066	0.0065	97814
128	trans1	SMOTETomek	0.001	4000	50	32	7	False	32	32	'per-channel'	4	16	0.9587	0.9587	0.9749	0.9587	0.9589	0.0065	0.0065	0.0040	0.0065	0.0064	84886
128	trans1	SMOTETomek	0.001	4000	50	32	7	False	32	32	'per-channel'	6	32	0.9585	0.9585	0.9748	0.9585	0.9588	0.0054	0.0054	0.0033	0.0054	0.0054	98438
128	trans1	SMOTETomek	0.001	4000	50	32	7	True	32	32	'per-channel'	4	16	0.9582	0.9581	0.9746	0.9582	0.9584	0.0052	0.0052	0.0032	0.0052	0.0050	84886
128	trans1	SMOTETomek	0.001	4000	50	32	7	True	32	32	'per-channel'	6	16	0.9582	0.9581	0.9746	0.9582	0.9584	0.0048	0.0049	0.0030	0.0048	0.0048	97814
128	trans1	SMOTETomek	0.001	4000	50	16	7	True	32	32	'per-channel'	6	16	0.9580	0.9580	0.9745	0.9580	0.9583	0.0067	0.0067	0.0041	0.0067	0.0065	97814
128	trans1	SMOTETomek	0.001	4000	50	32	7	True	32	32	'per-channel'	6	32	0.9574	0.9574	0.9741	0.9574	0.9577	0.0059	0.0059	0.0036	0.0059	0.0056	98438
128	trans1	SMOTETomek	0.001	4000	50	16	7	True	32	32	'per-channel'	6	32	0.9572	0.9571	0.9740	0.9572	0.9573	0.0062	0.0062	0.0038	0.0062	0.0061	98438
128	trans1	SMOTETomek	0.001	4000	50	16	7	False	32	32	'per-channel'	6	16	0.9570	0.9570	0.9739	0.9570	0.9574	0.0047	0.0046	0.0029	0.0047	0.0043	97814
128	trans1	SMOTETomek	0.001	4000	50	16	7	False	32	32	'per-channel'	4	32	0.9569	0.9568	0.9738	0.9569	0.9570	0.0053	0.0053	0.0032	0.0053	0.0052	85510
128	trans1	SMOTETomek	0.001	4000	50	32	7	True	32	32	'per-channel'	4	32	0.9567	0.9567	0.9737	0.9567	0.9569	0.0056	0.0055	0.0034	0.0056	0.0053	85510
128	trans1	SMOTETomek	0.001	4000	50	16	7	True	32	32	'per-channel'	4	32	0.9564	0.9564	0.9735	0.9564	0.9567	0.0038	0.0038	0.0024	0.0038	0.0037	85510
128	trans1	SMOTETomek	0.001	4000	50	16	7	True	32	32	'per-channel'	4	16	0.9563	0.9562	0.9734	0.9563	0.9565	0.0041	0.0042	0.0026	0.0041	0.0040	84886
128	trans1	SMOTETomek	0.001	4000	50	32	7	False	32	32	'per-channel'	4	32	0.9554	0.9554	0.9729	0.9554	0.9556	0.0068	0.0068	0.0042	0.0068	0.0067	85510
128	trans1	SMOTETomek	0.001	4000	50	16	7	False	32	32	'per-channel'	4	16	0.9544	0.9543	0.9722	0.9544	0.9547	0.0057	0.0058	0.0035	0.0057	0.0055	84886
