batch_size model_type doupsample lr max_length_series segment_duration num_conv_lyrs size_linear_lyr num_blocks_per_layer initial_channels lstm_hidden_size lstm_layers norm_type mean_accuracy mean_f1_score mean_gmean mean_precision mean_recall std_accuracy std_f1_score std_gmean std_precision std_recall total_params
128	cnnskip	SMOTEENN	0.001	4000	100	4	32	4	8	0	0	'per-timestep'	0.9441	0.9034	0.9469	0.9083	0.9018	0.0143	0.0211	0.0123	0.0203	0.0215	127902
128	cnnbatchnorm	SMOTETomek	0.001	4000	50	4	32	4	8	0	0	'per-timestep'	0.9439	0.9439	0.9658	0.9439	0.9443	0.0041	0.0041	0.0025	0.0041	0.0041	14870
128	cnnbatchnorm	SMOTEENN	0.001	4000	100	2	32	2	8	0	0	'per-timestep'	0.9433	0.9134	0.9497	0.9147	0.9154	0.0090	0.0180	0.0100	0.0169	0.0185	13558
128	cnnbatchnorm	SMOTETomek	0.001	4000	50	4	32	2	8	0	0	'per-timestep'	0.9431	0.9430	0.9653	0.9431	0.9434	0.0050	0.0051	0.0031	0.0050	0.0051	14870
128	cnnskip	SMOTEENN	0.001	4000	50	4	32	2	8	0	0	'per-timestep'	0.9426	0.9222	0.9551	0.9237	0.9220	0.0102	0.0133	0.0083	0.0136	0.0132	61662
128	cnnskip	SMOTEENN	0.001	4000	50	4	32	4	8	0	0	'per-timestep'	0.9402	0.9189	0.9532	0.9206	0.9183	0.0147	0.0200	0.0120	0.0197	0.0201	127902
128	cnnskip	SMOTEENN	0.001	4000	50	4	32	2	8	0	0	'per-timestep'	0.9396	0.9183	0.9531	0.9205	0.9173	0.0126	0.0170	0.0099	0.0164	0.0173	61662
128	cnnskip	SMOTEENN	0.001	4000	50	4	32	4	8	0	0	'per-timestep'	0.9393	0.9177	0.9522	0.9189	0.9176	0.0111	0.0146	0.0082	0.0134	0.0152	127902
128	cnnskip	SMOTEENN	0.001	4000	100	4	32	4	8	0	0	'per-timestep'	0.9385	0.8954	0.9415	0.8999	0.8946	0.0174	0.0245	0.0155	0.0252	0.0238	127902
128	cnnskip	SMOTETomek	0.001	4000	100	2	32	2	8	0	0	'per-timestep'	0.9382	0.9381	0.9622	0.9382	0.9386	0.0061	0.0062	0.0038	0.0061	0.0059	4094
128	cnn1	SMOTETomek	0.001	4000	50	4	32	2	8	0	0	'per-timestep'	0.9376	0.9375	0.9619	0.9376	0.9381	0.0060	0.0061	0.0038	0.0060	0.0061	14630
128	cnn1	SMOTETomek	0.001	4000	50	4	32	4	8	0	0	'per-timestep'	0.9376	0.9377	0.9619	0.9376	0.9385	0.0060	0.0060	0.0038	0.0060	0.0058	14630
128	cnn1	SMOTETomek	0.001	4000	50	4	32	4	8	0	0	'per-timestep'	0.9371	0.9371	0.9616	0.9371	0.9379	0.0073	0.0073	0.0046	0.0073	0.0069	14630
128	cnn1	SMOTETomek	0.001	4000	50	4	32	2	8	0	0	'per-timestep'	0.9347	0.9346	0.9600	0.9347	0.9354	0.0059	0.0060	0.0037	0.0059	0.0062	14630
128	cnnskip	SMOTETomek	0.001	4000	100	2	32	2	8	0	0	'per-timestep'	0.9342	0.9340	0.9597	0.9342	0.9342	0.0070	0.0071	0.0044	0.0070	0.0072	4094
128	cnnbatchnorm	SMOTETomek	0.001	4000	50	2	32	4	8	0	0	'per-timestep'	0.9223	0.9221	0.9523	0.9223	0.9223	0.0045	0.0047	0.0029	0.0045	0.0047	6902
128	cnnbatchnorm	SMOTETomek	0.001	4000	50	2	32	2	8	0	0	'per-timestep'	0.9209	0.9207	0.9514	0.9209	0.9209	0.0061	0.0062	0.0039	0.0061	0.0063	6902
128	cnnskip	SMOTETomek	0.001	4000	100	2	32	4	8	0	0	'per-timestep'	0.9205	0.9200	0.9510	0.9205	0.9208	0.0130	0.0134	0.0084	0.0130	0.0132	8126
128	cnnbatchnorm	SMOTETomek	0.001	4000	50	2	32	4	8	0	0	'per-timestep'	0.9200	0.9199	0.9509	0.9200	0.9203	0.0055	0.0055	0.0035	0.0055	0.0055	6902
128	cnnbatchnorm	SMOTETomek	0.001	4000	50	2	32	2	8	0	0	'per-timestep'	0.9196	0.9195	0.9507	0.9196	0.9197	0.0050	0.0050	0.0031	0.0050	0.0050	6902
128	cnnskip	SMOTETomek	0.001	4000	50	2	32	2	8	0	0	'per-timestep'	0.9186	0.9184	0.9500	0.9186	0.9191	0.0081	0.0083	0.0052	0.0081	0.0082	4094
128	cnnskip	SMOTETomek	0.001	4000	100	2	32	4	8	0	0	'per-timestep'	0.9174	0.9171	0.9491	0.9174	0.9179	0.0132	0.0135	0.0085	0.0132	0.0132	8126
128	cnnskip	SMOTETomek	0.001	4000	50	2	32	2	8	0	0	'per-timestep'	0.9158	0.9158	0.9483	0.9158	0.9165	0.0046	0.0044	0.0029	0.0046	0.0041	4094
128	cnnbatchnorm	SMOTETomek	0.001	4000	100	2	32	4	8	0	0	'per-timestep'	0.9104	0.9099	0.9446	0.9104	0.9104	0.0095	0.0097	0.0061	0.0095	0.0098	13558
128	cnnbatchnorm	SMOTETomek	0.001	4000	100	2	32	2	8	0	0	'per-timestep'	0.9095	0.9088	0.9440	0.9095	0.9093	0.0125	0.0129	0.0081	0.0125	0.0131	13558
128	cnnskip	SMOTETomek	0.001	4000	50	2	32	4	8	0	0	'per-timestep'	0.9084	0.9083	0.9436	0.9084	0.9090	0.0076	0.0078	0.0049	0.0076	0.0080	8126
128	cnnbatchnorm	SMOTETomek	0.001	4000	100	2	32	4	8	0	0	'per-timestep'	0.9083	0.9076	0.9432	0.9083	0.9077	0.0126	0.0129	0.0081	0.0126	0.0127	13558
128	cnnbatchnorm	SMOTETomek	0.001	4000	100	2	32	2	8	0	0	'per-timestep'	0.9070	0.9063	0.9424	0.9070	0.9065	0.0111	0.0111	0.0071	0.0111	0.0108	13558
128	cnnskip	SMOTETomek	0.001	4000	50	2	32	4	8	0	0	'per-timestep'	0.9056	0.9052	0.9417	0.9056	0.9059	0.0068	0.0071	0.0044	0.0068	0.0072	8126
128	cnn1	SMOTETomek	0.001	4000	50	2	32	2	8	0	0	'per-timestep'	0.9028	0.9025	0.9399	0.9028	0.9028	0.0085	0.0087	0.0055	0.0085	0.0085	6854
128	cnn1	SMOTETomek	0.001	4000	50	2	32	4	8	0	0	'per-timestep'	0.8998	0.8996	0.9381	0.8998	0.8999	0.0058	0.0059	0.0037	0.0058	0.0062	6854
128	cnn1	SMOTETomek	0.001	4000	50	2	32	2	8	0	0	'per-timestep'	0.8993	0.8990	0.9377	0.8993	0.8991	0.0070	0.0071	0.0046	0.0070	0.0070	6854
128	cnn1	SMOTETomek	0.001	4000	50	2	32	4	8	0	0	'per-timestep'	0.8986	0.8983	0.9372	0.8986	0.8988	0.0080	0.0082	0.0053	0.0080	0.0078	6854
128	cnn1	SMOTETomek	0.001	4000	100	2	32	2	8	0	0	'per-timestep'	0.8788	0.8779	0.9240	0.8788	0.8787	0.0126	0.0130	0.0083	0.0126	0.0129	13510
128	cnn1	SMOTETomek	0.001	4000	100	2	32	2	8	0	0	'per-timestep'	0.8769	0.8762	0.9229	0.8769	0.8771	0.0155	0.0157	0.0101	0.0155	0.0158	13510
128	cnn1	SMOTETomek	0.001	4000	100	2	32	4	8	0	0	'per-timestep'	0.8769	0.8754	0.9225	0.8769	0.8764	0.0141	0.0147	0.0096	0.0141	0.0141	13510
128	cnnskip	SMOTETomek	0.001	4000	100	4	32	2	8	0	0	'per-timestep'	0.8759	0.8751	0.9223	0.8759	0.8764	0.0166	0.0168	0.0107	0.0166	0.0174	61662
128	cnn1	SMOTETomek	0.001	4000	100	2	32	4	8	0	0	'per-timestep'	0.8748	0.8735	0.9213	0.8748	0.8741	0.0085	0.0087	0.0057	0.0085	0.0088	13510
128	cnnskip	SMOTETomek	0.001	4000	50	4	32	2	8	0	0	'per-timestep'	0.8721	0.8718	0.9203	0.8721	0.8730	0.0101	0.0101	0.0066	0.0101	0.0099	61662
128	cnnskip	SMOTETomek	0.001	4000	50	4	32	2	8	0	0	'per-timestep'	0.8693	0.8688	0.9184	0.8693	0.8698	0.0084	0.0084	0.0055	0.0084	0.0088	61662
128	cnnskip	SMOTETomek	0.001	4000	50	4	32	4	8	0	0	'per-timestep'	0.8669	0.8667	0.9168	0.8669	0.8687	0.0129	0.0131	0.0086	0.0129	0.0119	127902
128	cnnskip	SMOTETomek	0.001	4000	50	4	32	4	8	0	0	'per-timestep'	0.8656	0.8649	0.9158	0.8656	0.8661	0.0140	0.0142	0.0093	0.0140	0.0137	127902
128	cnnskip	SMOTETomek	0.001	4000	100	4	32	2	8	0	0	'per-timestep'	0.8646	0.8633	0.9148	0.8646	0.8642	0.0129	0.0138	0.0088	0.0129	0.0140	61662
128	cnnskip	SMOTETomek	0.001	4000	100	4	32	4	8	0	0	'per-timestep'	0.8578	0.8567	0.9104	0.8578	0.8573	0.0231	0.0238	0.0155	0.0231	0.0242	127902
128	cnnskip	SMOTETomek	0.001	4000	100	4	32	4	8	0	0	'per-timestep'	0.8536	0.8529	0.9076	0.8536	0.8551	0.0223	0.0225	0.0147	0.0223	0.0229	127902
